name,identifier,DOID:4500,DOID:8454,DOID:0050336,DOID:11249,DOID:8457,DOID:13579,DOID:14026,DOID:11476,DOID:2355,DOID:4195,DOID:13725,DOID:13381,DOID:1920,DOID:10138,DOID:12328,DOID:9970,DOID:11758,DOID:10763,DOID:9352,DOID:8455,DOID:0050810,DOID:9971,DOID:12678,DOID:13724,DOID:10573,DOID:8499,DOID:2018,DOID:9972,DOID:12176,DOID:9452,DOID:10609
black currant (raw),FOODON:03311604,0.00024866162779022964,0.0006761858353596679,0.0011589318659062189,0.0018058467442111006,0.00012000347039207934,0.0002384366744792446,0.0019621611179641753,0.0044438642907097346,0.009977340882207805,0.002613541416208067,0.00020215697932108565,0.003522747562190373,0.0022954073591686048,0.0007000822512117497,0.0002576143877491325,0.006708718900431194,0.0001200526937873636,0.034286318779615174,0.02235303391771416,0.0040865546375380484,0.0004118728801968339,0.003773293977830637,0.034802244623972294,0.011013420673201267,0.00019056574317190817,0.0016454526892341894,0.0015548240476778337,0.0060087015567228215,0.00041546648848609323,0.002031818475509823,0.0013916402230746898
savoy cabbage head (raw),FOODON:00003031,0.00017033515430501224,0.000824270579643931,0.0013221378280852238,0.014240165515973431,6.39110748534048e-05,0.0001160185574130315,0.0023918745372695275,0.007021669103416341,0.012702070259334565,0.0015281942681721445,0.0001179485929199237,0.0042942295197316675,0.00209125148587702,0.0011815394558244647,0.00011915406355601769,0.02116710586489666,0.00021268743966529514,0.05973408833606557,0.021375016958174748,0.004981510383219419,0.0003170198809269519,0.00915134567946836,0.05279140396484633,0.013425360555406177,0.00020452774457503919,0.002210560894580779,0.0015829102744065252,0.0073246076094345925,0.00071558365585292,0.0032640297545161647,0.0017009290010310746
milk (fermented),FOODON:03302672,0.0002951692956387787,0.0009171985439249642,0.0015108172949790193,0.0009520586416852818,2.927754338280044e-05,5.37113192177088e-05,0.002661533599540211,0.002835083669680808,0.013533561412945639,0.0013629477589159635,4.964975042226556e-05,0.0047783593883441895,0.0008929386081123992,0.0008187828148405842,6.289247711433602e-05,0.006654636974857412,0.0002571200522418033,0.04211574977852784,0.02708953182509264,0.00554312404551631,0.0002059160171574261,0.01018306505102762,0.03815761811876961,0.014938930804015213,0.0005409282611299336,0.0016404646413489144,0.0014690129181931743,0.00815038119775817,0.0005142102609466704,0.0026775980776781324,0.0018225466401658285
navel orange,FOODON:00003579,0.0001322375795652973,0.0010262687362947154,0.0007189860499315385,0.0023282831445863477,7.3446890620166845e-06,1.3190604801169396e-05,0.002978034300095353,0.004050385871353491,0.010287632904500394,0.0009633297547749704,1.1819625334304434e-05,0.005346585952974612,0.0014202725220736588,0.0010118187071589484,1.407959529499346e-05,0.011708129056068908,0.00021098251335832245,0.04545418223886581,0.01422502980320533,0.006202293873007137,0.00046010573202801756,0.006799554951588119,0.0486495557443565,0.01671541864013812,9.932404493633173e-05,0.0013183159590196248,0.0008229518670467011,0.0032932623423681737,0.0005452574338251982,0.0023296805051867546,0.0009697434671139984
whelk,FOODON:03411633,0.00021684482397832036,5.218984378690638e-05,0.0006588251051308833,0.016137339840485244,2.1871952317099247e-05,4.3558020893200776e-05,0.0030449710462215193,0.0066729305482934615,0.007285758579015362,0.000897148517409616,3.771546246692304e-05,0.005466760212406255,0.0026622634781389896,0.0006882130242079759,4.79968943019992e-05,0.008994282920510598,8.873217471187373e-05,0.030580483920675187,0.009914225234926265,0.006341701726826708,0.000403581518786989,0.011650102124401492,0.035160359865178153,0.017091128125375308,0.00018366653378586138,0.0014999461791799238,0.0009639497612128344,0.009324576915778642,0.00044269048849593677,0.0044377703158032435,0.0010403307343198574
raisin bread,FOODON:03301944,0.0002120779849144738,0.0010262687362947154,0.0007085984306302877,0.000954234131201279,1.3794921254248326e-05,2.1574717277653187e-05,0.002978034300095353,0.0023566881574655085,0.009790218021211031,0.0008991865270594206,1.9935672160436666e-05,0.005346585952974612,0.0009070364368678133,0.0007445575228303913,2.2971596512290545e-05,0.005699889349248074,0.0001352594196884918,0.03223554960272511,0.014006014833987283,0.006202293873007137,0.00039470969923462265,0.006799554951588119,0.03611167499046294,0.01671541864013812,0.00018773280932916878,0.0014701963149021668,0.0009867215656797386,0.0032932623423681737,0.0004474246050609103,0.0017633362218601296,0.0010121207062367534
curry paste,FOODON:03302920,8.5596417896733e-05,0.001200510008725839,0.0007081919155242508,0.0027235821567703857,2.502296478293948e-05,5.027302263665389e-05,0.003483648928545977,0.00473806577731041,0.012328956262381676,0.0011079240846489362,3.814125952566028e-05,0.006254336434561082,0.0009329013739854683,0.0002845334433213725,5.226162405741998e-05,0.010464865665076897,0.00013065717955449538,0.024477039363801165,0.004759247615489077,0.007255327584553602,0.0005382230958004562,0.006699160126359552,0.005166066185327792,0.019553384671912657,0.00014456611417608338,0.0012940135011339248,0.0011687727584042303,0.010667934731959242,0.0010734080001516724,0.0018651048892221306,0.0007577659165539696
arabica coffee (liquid),FOODON:00003063,0.0002939185111273785,0.0007160201292894046,0.0010748527736935604,0.0024029084979560024,6.321071930258669e-05,0.00012481828086844524,0.002077752570229529,0.004705653560882534,0.00829014309042136,0.0022409798994107778,0.00011264177077206486,0.00373027359201014,0.002047609852507228,0.0007189754311428812,0.00013508019039134216,0.011643981024956007,9.436949967182046e-05,0.056427571827202164,0.025150103871725275,0.0043272946975616835,0.00027538604644446266,0.007949510607809806,0.034989321560868696,0.011662224320551825,0.00026594993024701903,0.00182855292356989,0.0017403000283480624,0.0063626758215331,0.0008644657538548293,0.0026718592453701313,0.0018093754231103187
beef steak (raw),FOODON:03311663,9.129552144302325e-05,0.0012872238287863185,0.0019518465156014558,0.0002325224004029566,2.6830394000352254e-05,5.3904284189764994e-05,0.003735275740607654,0.008283279861541879,0.01624921197855633,0.0006641952097002854,4.089623390433994e-05,0.006706092271865464,0.0010002856034295932,0.0002495192507677303,5.6036523918016206e-05,0.00660309680833715,0.0002322190212300412,0.020344034440871236,0.005335625389191672,0.007779385831526946,0.000577099390327288,0.01487582961089279,0.009664669072416525,0.02096574164327447,0.005619072342880659,0.0010456999302617645,0.0007764949691095313,0.02368869774411384,0.0009759010423228022,0.0015763494898817865,0.005619072342880659
custard,FOODON:03302946,0.0003839334489696007,0.0012412253998775715,0.0007760023660585222,0.0003208299561043,2.709795761128774e-05,6.109870281609824e-05,0.0036017971553246974,0.004898757649950922,0.015667758692784212,0.0009618806553845672,5.0806187182345864e-05,0.00646645274552625,0.000964540797290336,0.00018560755358129258,6.559624169672049e-05,0.004200693867138087,0.00010933626117739308,0.018087580616322166,0.009518617239161276,0.007501392588920023,0.0008351387672755079,0.003596821830707896,0.008491464160727201,5.017415439404762e-05,0.00016196914014366434,0.0010993933947643915,0.0007807913947849517,0.0057276822480326825,0.0009452650230107206,0.0016683423870315784,0.0005361469440240764
roll or bun,FOODON:00002743,0.00036988102949677277,2.4987851069458058e-05,0.000847684531903917,0.0003395781254459664,1.4888241520132272e-05,2.0686775841113906e-05,0.0036664123980488864,0.004986640004494572,0.006909537769645724,0.0011567320130164423,1.98555838813993e-05,0.0065824591155959735,0.00047121871228752955,0.00016471750795413393,2.2483938429940694e-05,0.008608140334211338,0.00011129772340024158,0.014657201155514542,0.006156503979030675,0.007635965492945432,0.0005664600170209149,0.0003487800955450287,0.0013866321095985688,1.6987946341368592e-05,0.00011401381151571534,0.0012206577824799645,0.0006852196356045009,0.0004049119128949055,0.000945588209666743,0.0008927371462794209,0.0004857502638789732
kale leaf (raw),FOODON:03304859,0.00017596871928311214,0.0008515320212935221,0.0013377290159330064,0.01471113639723663,6.202488451893729e-05,0.00011637153703057157,0.0024709819926867563,0.007253899668564271,0.013446116569642404,0.00133355899687722,0.00011928844255576824,0.004436254347953351,0.0012761932989791933,0.0007524859980005297,0.00011909770314827867,0.01641185429286631,0.0001574116282289321,0.05025023583024486,0.026574505392582243,0.005146265935574123,0.0005729397759897903,0.009454011918464582,0.035425736226507146,0.013869383055352772,0.000318413191550181,0.002182565605515567,0.001330639232864098,0.0075668573850325655,0.0010911691667471804,0.00256541972191424,0.0014985815129698091
turkey breast (raw),FOODON:03306544,0.0003263805636213314,0.00133980115619987,0.0020315707026595346,0.00044853266641927346,2.7926295411159087e-05,5.968852045459501e-05,0.00014080671621003753,0.006330605770010337,0.01820188653277667,0.000797792146237874,5.123184615556802e-05,0.00698000610189128,0.0005415639818291382,0.0002430899024861205,6.443851617297715e-05,0.00687280373503587,0.0002417041280450527,0.017133237454161468,0.006336242600111522,0.008097138895752136,0.0009014638969629726,0.010749945611158104,0.010682115414210037,4.9016114955096026e-05,0.005848586278006164,0.000999157575480229,0.0007300638055478584,0.017118521723448552,0.0009952666497150358,0.0016853439892368341,0.005848586278006164
bean,FOODON:00002753,0.00027657213941424544,0.0008888560663467122,0.0011437302954757588,0.004296990099263386,2.5831793402847064e-05,4.60690975478903e-05,0.0026331706831877366,0.008343454518710432,0.01027302242698972,0.0013098713937754508,3.880554852731637e-05,0.004727438292455308,0.0010156730200716474,0.0007907650335302561,5.2896523451484025e-05,0.014820048385209315,0.000135590233392341,0.035442869492364,0.018141660659683298,0.005484053153583355,0.00034185988348165873,0.009868396765956458,0.04610784825569701,0.0144773008612288,0.00021517016578572498,0.001809710623732808,0.0013699868833567449,0.00789852515428568,0.00045871684874627407,0.0022945399621901196,0.001171457999464445
curry powder,FOODON:03301842,0.00020765884544086125,0.0010048840334698397,0.0010607380601831316,0.0007818620067393336,0.0001359409616142295,0.0002983408849047665,0.002915980009384174,0.003965986634465799,0.009586215993700941,0.0018397376456581016,0.00023744151339110073,0.005235177364085099,0.0010808387884300085,0.000624366118127274,0.00031689629108123214,0.013688158328226735,0.00019568170886316566,0.03260066108213491,0.00698475607105281,0.0060730546137214335,0.0006193009512937814,0.0056075159721336995,0.004324243353034701,0.01636711390515875,0.00024085883065714714,0.0024545108310340567,0.001846840480364639,0.008929569269998763,0.0005292533985160537,0.002124636785660345,0.0009303089762190813
carrot cake,FOODON:00002515,4.443835828774215e-05,5.2578026970368786e-05,0.0004014609640203805,0.00023160302686428395,2.91967962813773e-05,4.3882001384207484e-05,0.0001487224153389264,0.0015657216063012672,0.00391471369146796,0.0006281961258125066,3.805507452801932e-05,0.007297559994952142,0.0005662023199997578,0.0002094629484013259,4.682168850466685e-05,0.004740592210632937,0.0001233888125321558,0.01339067083786202,0.002107161390030724,0.00012069652736996996,0.0006279987291007228,0.004059106922091699,0.00189107599676741,3.6035827457713625e-05,0.00013061752286503894,0.0013734189707651175,0.0008161776356333728,0.006463838286912165,0.0010007135096334724,0.0016325745716592635,0.0003556342278712953
moth bean,FOODON:03309719,0.00023063636040575363,0.0011160747601061886,0.0006653358163553679,0.0005776532749111138,3.106218226282835e-05,5.715650242795016e-05,0.0032386340921452825,0.002562915615538231,0.010646933734784036,0.0007137242343088182,5.0190500204797964e-05,0.005814451345753212,0.0006295048897327292,0.00041621282459260633,6.61330891281159e-05,0.006425680749682104,0.00014709560862778194,0.022373661460451666,0.01308466280261383,0.006745039970151304,0.00042924968607672834,0.006227989335028655,0.013188443730012916,0.018178140080756862,0.0001433018826871134,0.0013620785756118027,0.0010457904871361632,0.009917628849622459,0.00030756509143844805,0.0016754760664409707,0.0008791994007552166
bulgur,FOODON:00003143,0.00018098025761479304,0.0008757834074646082,0.0008713421183486719,0.013468340484071098,1.8254489511277624e-05,3.8086837445818354e-05,0.002541354846587679,0.007460488637281429,0.009467432948940951,0.001238701461684931,2.7824409617232176e-05,0.004562597591254935,0.002221944343759021,0.0008716758526992045,3.9034494163023556e-05,0.010143673031072366,0.0001437244605707381,0.0417187905758065,0.010534812578909057,0.0052928301039457705,0.0007294708926313208,0.006692916914062891,0.039429436453176675,0.004119616912610684,0.0003089657643809291,0.0019642784999759797,0.0013305927888836201,0.004041336147770892,0.0009572556168843093,0.0023739273729026884,0.0011241444991112713
wheat germ,FOODON:03301595,0.0002183547067510812,0.0013125921129301461,0.0005525924250931415,0.00025120528608356667,1.6325082088627715e-05,2.5477404159376776e-05,0.003808889617405308,0.0051804214247597805,0.010266127960420044,0.0006883916130346852,2.5497615895643645e-05,0.006838254255230711,0.0005440810316002065,0.00017111844979174974,2.8013487628827956e-05,0.004442221081991508,0.00011562276609298537,0.01579299214328011,0.002600863338739141,0.007932700014985401,0.0005884727202685586,0.00026775102996526827,0.0014405167973524802,2.092200244741225e-05,8.133270046619309e-05,0.0008957928040717185,0.0006035663646225992,0.0002663605606608421,0.000975184214050993,0.0009239334081356546,0.0004955575535436223
red kidney bean,FOODON:03309779,8.20240566378415e-05,0.0013125921129301461,0.0004389506156949355,0.002977861435481376,2.139603615445055e-05,3.5122481628102716e-05,0.003808889617405308,0.0051804214247597805,0.017823323627704873,0.0005694919872313955,3.877238767850537e-05,0.006838254255230711,0.0005538010003253032,0.0002005646632051019,3.836868288200201e-05,0.004442221081991508,0.00011562276609298537,0.02032394301768627,0.005586987319255296,0.007932700014985401,0.0008831567249881931,0.0006040776881144531,0.005979518565886574,0.0011449203666530495,7.957034804706854e-05,0.0011796898098671484,0.000664512924077026,0.0009619506368389715,0.0003934645242553388,0.0013159677494870166,0.0008285125140869773
golden chanterelle,FOODON:03411569,0.0002521690493399641,0.0012202738143854489,0.0037415014288829738,0.000225931288900142,2.5434913879075863e-05,5.110065942609352e-05,0.0035409996877313714,0.00795709577997144,0.011640953549400123,0.0006711065831205262,3.876917302525532e-05,0.006357300582235016,0.0005771032786928288,0.0002349037004265545,5.3121998876304405e-05,0.00557260188388366,8.931957352258214e-05,0.01973130731335942,0.008503841941203238,0.0073747708905949364,0.00046932532700835283,0.01892142554947245,0.011653376060975327,0.019875288939127756,0.01122966307124982,0.001316250662853386,0.0008737620555684579,0.03013102075335651,0.0003403924079116214,0.0014133796417879524,0.01122966307124982
peanut,FOODON:00003206,0.00021992147294769992,0.0007067904083306188,0.0012225418862428256,0.0021447695182279774,8.135128084858386e-05,0.00014850123380322078,0.0020509696968714153,0.017192577333061124,0.010428921263099928,0.0020258852050562427,0.00013367355989790962,0.0036821892114937012,0.0019767892636562527,0.0009270987582513838,0.00016243630862613936,0.019809148365265622,0.00010781709216308043,0.040232761140482666,0.01849949744258156,0.004271514530313363,0.00043051449165566443,0.007847038956989308,0.042640802567454034,0.011511894641490593,0.00021071174500178442,0.001791211844310218,0.0017981843269560488,0.0062806589619760315,0.001000543427452738,0.003379812150100283,0.002030575253119868
raspberry (frozen),FOODON:03310594,8.700557813377699e-05,0.0012202738143854489,0.0007027740884861925,0.0027684200573735826,1.989119269704908e-05,3.2652218617504855e-05,0.0035409996877313714,0.0048160678019037746,0.019268733934613976,0.0010243214841263257,3.604541650007541e-05,0.006357300582235016,0.0006825992480257545,0.00037880800078364687,3.567010539843002e-05,0.01063714708693528,0.00013280816795607358,0.0256852648262622,0.008250780531645059,0.0073747708905949364,0.0008210418262347553,0.0024590226540363645,0.007678748246743852,0.019875288939127756,9.782481654494877e-05,0.0013724675106480413,0.0007932316901312301,0.003915818204501474,0.0004813150294303556,0.0014728290291197489,0.0007702408965219786
white rice,FOODON:00003787,4.802709965042954e-05,4.3026685091011574e-05,0.00036473806492360976,0.0002093263216903705,2.3941516890824786e-05,3.59103824071926e-05,0.004392979441873976,0.005974834428180689,0.014778473072255705,0.0005573354888986701,3.910077917335544e-05,0.007886894444055801,0.0005644873752608402,0.00019735931139232838,3.932809044633433e-05,0.005123431721484644,0.00013335341411261457,0.0148155888192665,0.006443746839851623,0.009149172484584503,0.001018588020796676,0.0002442550811035665,0.006896472402930305,2.948954704768369e-05,6.17006298259687e-05,0.000888796009551042,0.000601928279565076,0.00020863982789749667,0.0003250526373946914,0.0012037609011179018,0.0005715508622340947
softneck garlic,FOODON:00003046,0.0001682514065965729,0.0008141870948901532,0.0006144526278650726,0.012521074181415601,3.664464792141292e-05,6.773109806868779e-05,0.0023626142057411046,0.009456469583191964,0.012013594137612518,0.0022717961410453065,5.769798672287273e-05,0.004241697257922516,0.0020656687427888644,0.000665231027942947,7.067777817933778e-05,0.005107192354714419,0.00010730763792952174,0.03274260466726816,0.022286399315096458,0.004920570462226874,0.000495931098014098,0.009039395238782569,0.04917200843262163,0.013261125143130652,0.00015596905956535167,0.0011608365054920633,0.0007824160224870265,0.007235004060574407,0.0004897969251638755,0.00182748155426995,0.0007903532678283551
meat (cooked),FOODON:03305103,6.968470565720574e-05,0.0014007551248451742,0.0007641766914313733,0.0003929956334516373,1.0024772732684815e-05,1.8003868403664764e-05,0.004064721705237,0.005528375333134567,0.008302513731335786,0.0010960180829914523,1.61326172914053e-05,0.007297559994952142,0.0015178921461734421,0.0003034655873802097,1.9217252331405397e-05,0.0031685802286723955,0.0001233888125321558,0.02610943163548285,0.00323286141176695,0.008465516507671977,0.0006279987291007228,0.001999603520665252,0.00905935488593822,0.001260867414783961,0.0014137942618853603,0.0015103067598539876,0.0013973139329206351,0.0031842259993634207,0.0013492550174546388,0.0014101444300524775,0.0014137942618853603
butter,FOODON:03310351,0.00048585120951689204,0.0008045225538316588,0.0014496337559106176,0.012372446874151451,2.5680856264175203e-05,4.7112992048353824e-05,0.002334569568163242,0.00685344266646235,0.010878548543322864,0.0018547733330868477,4.3550378782648166e-05,0.004191347580846849,0.002366346735794139,0.0008768925740957924,5.516626322617037e-05,0.015505825498790695,0.00014872160057253679,0.05177216531018584,0.024178793010838848,0.0048621624432815215,0.0008507348639866151,0.006148326815043686,0.037136859751754674,0.0037844114093650233,0.00026626865665537337,0.002214118564332174,0.0017643642715958452,0.003712500203571428,0.0009598441477516547,0.003239295686433336,0.0018597738823360466
cod (smoked),FOODON:03308066,9.502453454467364e-05,0.00133980115619987,0.0020315707026595346,0.00023898104791657816,2.7926295411159087e-05,4.984350781362385e-05,0.00014914287939674426,0.006330605770010337,0.014013991465208549,0.0006755749390095059,3.8957390258104966e-05,0.00698000610189128,0.0005628530634001062,0.00025971099446468195,5.1958110852743834e-05,0.00687280373503587,0.0002417041280450527,0.01903832100008996,0.004235959856111196,0.008097138895752136,0.000600671315362274,0.015483440615684052,0.007213498796086222,0.021822098275427342,0.005848586278006164,0.0010884120883031046,0.0008082113103649144,0.02465627493577231,0.0010157622284490803,0.0016407363054411635,0.005848586278006164
"coffee (decaffeinated, instant)",FOODON:03302655,0.0004866274715931586,0.0012412253998775715,0.0011790222498607472,0.004165457002172004,2.9098630230697943e-05,4.4397416409612475e-05,0.0003153917679893979,0.001591557011808982,0.007858034380025795,0.001354028796155359,6.093453060376725e-05,0.0009989120578673591,0.0007897357939387389,0.000273679310120264,5.302146412449151e-05,0.017019374185905982,0.0001350884280519482,0.018215936486203815,0.008003035965795756,7.253709558479136e-05,0.0008351387672755079,0.0003642467912600159,0.0036099404074307674,3.645908542997402e-05,0.0008013357772538906,0.001087366243667581,0.0008348428502258975,0.00028759676417165406,0.0009791843418476805,0.0011907737516925337,0.0007037629885589372
hummus,FOODON:00003049,8.372435338976636e-05,0.00133980115619987,0.0004002954315887616,0.0030395902542447156,9.588543964368216e-06,1.722042866412252e-05,0.0038878450228116623,0.005287807648791736,0.008660669310735456,0.0006119030069544731,1.543060519014263e-05,0.00698000610189128,0.0006274391467067447,0.00019516466880919182,1.8381012095492033e-05,0.0030306992125811805,0.00011801953871914897,0.019399800060921533,0.0020744544738018644,0.008097138895752136,0.000600671315362274,0.0003255963277956225,0.001470377622725285,1.4141387733320503e-05,8.121978127287591e-05,0.0011971442045424748,0.0006753068911486693,0.00033964218158246177,0.0010470306471510719,0.001131564020014934,0.0008456869528354905
spiny lobster,FOODON:00002686,0.00020765884544086125,0.0010048840334698397,0.0006595699078555332,0.0006722432691254277,2.1636348354754904e-05,4.476495199851731e-05,0.002915980009384174,0.002307581062884941,0.009586215993700941,0.0009980600351960464,3.694625054623561e-05,0.005235177364085099,0.0025494846959546805,0.0008877575719914495,4.923237477500857e-05,0.008613267186070446,0.000132440974195602,0.03683172867240877,0.013714166846814839,0.0060730546137214335,0.0003864850020167153,0.011156580600066386,0.05019348122751288,0.01636711390515875,0.00017687715762285512,0.0015436953924985817,0.00116852463979227,0.008929569269998763,0.00045513342984441086,0.004249777528485354,0.0011533882507137288
chicken liver (raw),FOODON:03301179,4.083662639210279e-05,0.0012872238287863185,0.00043220078307950086,0.0002370111580943355,2.6830394000352257e-05,5.3904284189764994e-05,0.003735275740607654,0.005080300144589425,0.012279631523625682,0.0005969749093674729,4.089623390433994e-05,0.006706092271865464,0.0010002856034295932,0.00019248596249814013,5.603652391801619e-05,0.004356366896576592,0.00011338814106755051,0.017590950727550212,0.0034942236154510515,0.007779385831526946,0.000577099390327288,0.007183045942830197,0.00553921537222253,0.02096574164327447,0.00012003096394703809,0.0013020860195981582,0.000783027016248854,0.01143848838502363,0.0009392968913254446,0.0015276308758437457,0.0004859799820314403
chicken thigh (raw),FOODON:03310166,9.309475066581443e-05,0.0013125921129301461,0.0019903130168467,0.00022485419238565962,2.8656008361253338e-05,6.461169376213519e-05,0.003808889617405308,0.008446524662074016,0.02100038669268536,0.0007303849284566166,5.372738955404685e-05,0.006838254255230711,0.0010199989810452852,0.00025443671353626753,6.936782754966785e-05,0.006733228982957499,0.00023679553541694807,0.019315747670183948,0.007696466506448002,0.007932700014985401,0.0008831567249881931,0.01053163281606335,0.013616606399794022,5.3059016788620564e-05,0.005729811610311188,0.0010255376042889982,0.000758146936611128,0.01677087416684536,0.00031915922857733085,0.0017721760562903394,0.005729811610311188
pork (raw),FOODON:03302735,9.934765553346205e-05,0.0014007551248451742,0.002123996579691809,0.00023995699747427737,2.91967962813773e-05,5.2111127600623335e-05,0.00015191513062162221,0.00661861533309018,0.012137764164683606,0.0006848789625649465,4.0729748442233275e-05,0.007297559994952142,0.0005662023199997578,0.0002715264909211423,5.432193405526311e-05,0.007185480479217014,0.0002527004059435478,0.017682819002268767,0.003337356758546767,0.008465516507671977,0.0006279987291007228,0.011239012100382351,0.005236084295966076,4.2793572389767496e-05,0.006114666466815737,0.0010944199959593282,0.0008090694713021056,0.017897325228398944,0.0003405962299082629,0.0016855900976020081,0.006114666466815737
purslane leaf (raw),FOODON:03310120,0.0001911084028228808,0.0009247946180714298,0.0008420284046469256,0.002098070072010403,5.132809296955718e-05,6.908448468305369e-05,0.002683575944351294,0.0024050137990194575,0.01080688298947822,0.0013266858881427139,6.850594458218447e-05,0.004817932905389907,0.0034018320980610207,0.00081763083267077,7.988379716470219e-05,0.012437429405754907,0.00012188540773735557,0.04714486716846786,0.021388620770040816,0.005589031206546695,0.00035568208661473526,0.010267399372836373,0.03747720420131743,0.015062652354608408,0.0002127142849982629,0.0016884712235844914,0.0015089460700599068,0.00821788119577953,0.0006229107156935428,0.003911069591556126,0.0013756619659140218
maize cob,FOODON:00003428,0.00012172047429438715,0.0010615738741760856,0.0006544509180171866,0.0003650060096411854,1.320309673382095e-05,2.0605141818994665e-05,0.003080483013441058,0.004189725039159753,0.010127015767165432,0.0009407844600131838,2.062148829171935e-05,0.005530516289726249,0.0016279330628211216,0.0010431409709419704,2.2656228312185026e-05,0.014335062090428839,0.00024336137026727828,0.039955075241469386,0.016842199608798326,0.006415661807372832,0.00047593403872272047,0.007033469536148585,0.050323171253314834,0.017290453364440028,7.903172715416587e-05,0.0012849333174718162,0.0007961186137219567,0.003406555359065355,0.00044998825295519804,0.0022105211354614745,0.0008108688717722136
beetroot,FOODON:03317254,0.0005345907861325776,0.0006686091049693484,0.0014250600296877034,0.001516865178060003,0.00011670369502315997,0.00015300884147443204,0.0019401749050094554,0.004325605936144865,0.012639891961556708,0.002332772685022578,0.00014874161403914012,0.0034832748209465765,0.0016963237785850161,0.0012647244039072519,0.00016870406855893185,0.01716974990570889,0.0001235970524068356,0.07200297623663177,0.03553374213200037,0.004040764381228602,0.0002571514549695834,0.007423136522302668,0.033396707919561584,0.010890014185291574,0.0005591169368361032,0.002289319159501157,0.001757108976957603,0.0059413734505861905,0.0009220125388574469,0.003337433288519119,0.001472898637765705
chickpea flour,FOODON:03304537,0.00029713494593502064,0.0012634926395442892,0.0007022602578672758,0.002866470069604741,2.0595685384870557e-05,3.380867261237229e-05,0.0036664123980488864,0.004986640004494572,0.019951180802796342,0.0007523538101107761,3.732204846179532e-05,0.0065824591155959735,0.0005691434121367615,0.0001930622416636537,3.693344484769006e-05,0.004276053150887277,0.00011129772340024158,0.022402099429833247,0.006620108839999079,0.007635965492945432,0.0008501209253007346,0.0025461146401902657,0.007950708911639303,0.020579218358504993,0.0008157115190066682,0.0011748073741261853,0.0006720480575492465,0.00405450598124393,0.0003980746454518893,0.0012936138740019954,0.000797520762929451
green bean pod,FOODON:03305806,0.0002810324782317451,0.0007393159473199145,0.0015992616539780777,0.0015189353561359412,0.00014086215523329083,0.00019058649981781712,0.0021453525493481717,0.0037824059174284327,0.012257307553254488,0.0021859014283721716,0.0001876710276977654,0.003851638580575093,0.0018757136449456093,0.001265628352849516,0.00021183468461414442,0.016868901241183638,0.00011277868897244515,0.06464174289413997,0.04458542685215476,0.004468083853781122,0.0004503261864930015,0.008208149080355172,0.07167473810853166,0.012041656468461111,0.0005938266539652091,0.0019095086258104296,0.0018344367697652238,0.006569686395764667,0.0005327350629363487,0.002947990972386294,0.0016106327157099417
"tomato (whole or pieces, raw)",FOODON:03316532,0.00027749789410597543,1.0982803363031243e-05,0.0010225242104672325,0.0027684200573735826,6.85662575269075e-06,9.166327079002512e-06,0.0035409996877313714,0.0048160678019037746,0.006339400042362481,0.0011211581783375222,6.073927404445777e-06,0.000982050663166941,0.0008534442206907094,0.0002571214436213931,1.3600674129571334e-05,0.008569824310482966,0.00013280816795607358,0.020573058929546067,0.0035327402949014747,0.0073747708905949364,1.9979585357343383e-05,0.0024590226540363645,0.0028178358635153325,0.019875288939127756,0.0007878094225348465,0.001336408069079012,0.0008646113977689351,0.003915818204501474,0.0004926955722391578,0.0014033111613350004,0.0007702408965219783
rooibos tea (steeped),FOODON:00003277,0.0003587515454429717,0.0007615596884760126,0.0008704528684228933,0.0005597311838768551,0.0002799300746635167,0.0006066861866786956,0.0022098996039183693,0.005004937589475631,0.006970282276759871,0.0026312101484567097,0.0004947049233141471,0.00396752252968201,0.0009304847215677047,0.0004229834329026015,0.0006200147485071717,0.0036710564492285305,6.439772161180674e-05,0.02706046112071682,0.006476384885698377,0.00460251474366999,0.00029290086013226995,0.0009329499642029818,0.024661949921187514,0.00358231743815618,0.0005113005661975122,0.0009554124698489027,0.0017956757485027707,0.001055636031891194,0.012191767180420502,0.0018028629624943357,0.0008990117245685918
japanese chestnut (raw),FOODON:00003085,0.00023378523469302223,5.2646493869073916e-05,0.0006557023963047477,0.0003790648811858729,2.3580638964934943e-05,4.39391443527986e-05,0.0032828511080602346,0.0025979070586394392,0.007854938605692056,0.000806812368928323,3.501006825312435e-05,0.00589383595061346,0.0028702455545520024,0.0007161669107981288,4.556928382121682e-05,0.0062833017287277845,9.566413396112058e-05,0.028538512617680138,0.01068874705341571,0.006837129885597606,0.00043511022470527424,0.012560234592563673,0.03790716712608096,0.018426325916632697,0.0001176290623369265,0.0014120550717838952,0.0008369859670835881,0.010053034066823719,0.0004275189631431008,0.0017755476147437374,0.0008891779400338293
breadnut tree seed,FOODON:03305165,0.00022763110171025093,0.001101531982151579,0.0007274874298395248,0.0003690864251427468,2.2959905203885066e-05,4.612818041598777e-05,0.0031964337502310754,0.0025295200814347382,0.010508201098999252,0.0007985227030909069,3.4996640512518283e-05,0.005738687357648039,0.002794689573186818,0.000697314623515318,4.7952828314634463e-05,0.006117900887822492,9.314588338446878e-05,0.030438831668322387,0.01040737782634584,0.0066571501422588225,0.00042365643811983903,0.012229600563947889,0.03690930364766085,0.017941273641095528,0.000123207072351998,0.001374884312466416,0.0008149532542268101,0.00978839926810001,0.0004162650079679854,0.001728808323647261,0.0009218390621155465
